Customer_ID,Age,Gender,State,Education_Level,Annual_Income,Credit_Limit,Avg_Monthly_Spend,Num_Late_Payments,Credit_Utilization_Rate,Employment_Type,Credit_Score
USCUST100298,27,Female,Pennsylvania,High School,30698,7606,766,2,1.21,Part-Time,338
USCUST100299,36,Male,California,High School,39571,9219,836,3,1.09,Part-Time,353
USCUST100300,46,Male,Pennsylvania,Associate Degree,51712,12890,1243,0,1.16,Full-Time,434
USCUST100301,68,Male,Florida,Master’s Degree,76925,17625,1530,2,1.04,Retired,434
USCUST100302,72,Female,Ohio,Bachelor’s Degree,92524,13736,2546,1,2.22,Retired,300
USCUST100303,69,Male,Texas,Doctorate,81718,20478,1572,0,0.92,Retired,535
USCUST100304,22,Female,Texas,High School,23380,5470,300,1,0.66,Unemployed,525
USCUST100305,21,Female,Illinois,Associate Degree,25265,5110,432,3,1.01,Part-Time,360
USCUST100306,68,Male,Florida,High School,83111,25338,1905,2,0.9,Retired,482
USCUST100307,32,Female,Florida,High School,36866,10450,792,4,0.91,Part-Time,374
USCUST100308,25,Female,Ohio,Associate Degree,32889,12232,668,5,0.66,Part-Time,416
USCUST100309,57,Female,Illinois,High School,66000,19254,1103,1,0.69,Full-Time,559
USCUST100310,52,Male,Ohio,Associate Degree,68163,14847,1425,3,1.15,Full-Time,362
USCUST100311,29,Female,Texas,High School,36530,7478,758,2,1.22,Part-Time,341
USCUST100312,61,Female,Ohio,Bachelor’s Degree,78852,17764,1634,0,1.1,Full-Time,477
USCUST100313,55,Male,Florida,Master’s Degree,59957,12990,1383,2,1.28,Full-Time,346
USCUST100314,39,Female,California,Bachelor’s Degree,47183,12052,1018,2,1.01,Full-Time,413
USCUST100315,68,Male,Texas,Master’s Degree,81240,14059,1607,1,1.37,Retired,369
USCUST100316,36,Male,California,Master’s Degree,38080,10752,634,5,0.71,Part-Time,405
USCUST100317,23,Female,Florida,Associate Degree,30141,7672,798,1,1.25,Part-Time,355
USCUST100318,40,Female,New York,Bachelor’s Degree,44730,12373,1301,3,1.26,Part-Time,306
USCUST100319,44,Male,Michigan,Master’s Degree,50117,9662,1408,4,1.75,Full-Time,300
USCUST100320,74,Female,North Carolina,High School,81301,21328,1930,1,1.09,Retired,455
USCUST100321,53,Female,Georgia,Master’s Degree,67316,21201,932,1,0.53,Full-Time,609
USCUST100322,44,Female,Illinois,Bachelor’s Degree,46085,9538,614,1,0.77,Full-Time,514
USCUST100323,72,Female,Georgia,High School,90848,18679,1685,1,1.08,Retired,466
USCUST100324,31,Male,New York,Bachelor’s Degree,40437,11548,833,3,0.87,Part-Time,420
USCUST100325,69,Male,Illinois,Bachelor’s Degree,86506,17435,1767,0,1.22,Retired,451
USCUST100326,28,Female,Florida,Bachelor’s Degree,35595,8483,770,2,1.09,Part-Time,378
USCUST100327,56,Male,Texas,High School,71453,23135,1074,3,0.56,Full-Time,544
USCUST100328,58,Male,California,Bachelor’s Degree,64093,13223,1764,2,1.6,Full-Time,300
USCUST100329,60,Male,Illinois,Associate Degree,80608,26376,2184,2,0.99,Full-Time,452
USCUST100330,40,Female,California,Doctorate,46159,10764,709,4,0.79,Full-Time,419
USCUST100331,55,Male,Ohio,Master’s Degree,65634,12729,858,2,0.81,Full-Time,492
USCUST100332,68,Male,North Carolina,Master’s Degree,79338,22229,1623,2,0.88,Retired,486
USCUST100333,45,Male,Texas,High School,56211,14355,1466,1,1.23,Full-Time,388
USCUST100334,55,Male,Florida,Associate Degree,63040,15801,1304,3,0.99,Full-Time,405
USCUST100335,45,Male,Ohio,Associate Degree,54301,11488,1190,4,1.24,Full-Time,300
USCUST100336,49,Female,New York,Bachelor’s Degree,52746,13451,1002,2,0.89,Full-Time,454
USCUST100337,38,Female,North Carolina,High School,50025,7334,1072,4,1.75,Full-Time,300
USCUST100338,66,Male,North Carolina,Bachelor’s Degree,83626,21821,2071,1,1.14,Retired,441
USCUST100339,38,Female,California,Associate Degree,44489,14007,1003,2,0.86,Part-Time,456
USCUST100340,22,Male,California,Bachelor’s Degree,25367,4102,589,1,1.72,Part-Time,300
USCUST100341,74,Female,Michigan,High School,93570,21489,1300,0,0.73,Retired,605
USCUST100342,55,Female,Michigan,Associate Degree,62109,12811,1847,2,1.73,Full-Time,300
USCUST100343,36,Female,Florida,Master’s Degree,43651,7614,609,0,0.96,Part-Time,485
USCUST100344,61,Female,California,Bachelor’s Degree,80284,11830,1724,2,1.75,Full-Time,300
USCUST100345,56,Female,Pennsylvania,Master’s Degree,62656,11964,1266,1,1.27,Full-Time,381
USCUST100346,53,Female,New York,Bachelor’s Degree,65553,15593,1336,1,1.03,Full-Time,457
USCUST100347,24,Female,Michigan,Master’s Degree,29557,9087,722,3,0.95,Part-Time,383
USCUST100348,53,Male,Georgia,High School,63084,10968,1128,3,1.23,Full-Time,332
USCUST100349,34,Male,Pennsylvania,Associate Degree,39087,10347,743,3,0.86,Part-Time,420
USCUST100350,41,Male,New York,Bachelor’s Degree,54180,14140,869,2,0.74,Full-Time,502
USCUST100351,68,Male,Ohio,Master’s Degree,77536,25865,1977,1,0.92,Retired,502
USCUST100352,40,Male,New York,Bachelor’s Degree,40751,11351,894,2,0.95,Part-Time,427
USCUST100353,28,Female,California,Bachelor’s Degree,35393,9960,831,2,1.0,Part-Time,405
USCUST100354,27,Female,Illinois,High School,29156,8308,706,3,1.02,Part-Time,363
USCUST100355,23,Female,Florida,Bachelor’s Degree,29191,5948,850,1,1.71,Part-Time,300
USCUST100356,37,Male,Ohio,Associate Degree,49339,10921,1401,2,1.54,Full-Time,300
USCUST100357,53,Female,North Carolina,Master’s Degree,66937,20472,1484,0,0.87,Full-Time,535
USCUST100358,68,Female,New York,Associate Degree,88885,13106,1910,0,1.75,Retired,300
USCUST100359,32,Male,Florida,Associate Degree,44864,9685,835,1,1.03,Part-Time,434
USCUST100360,71,Male,Florida,High School,92063,16889,2203,1,1.57,Retired,322
USCUST100361,42,Female,New York,High School,51788,13553,1231,2,1.09,Full-Time,394
USCUST100362,42,Female,Ohio,Associate Degree,57262,13108,1018,4,0.93,Full-Time,387
USCUST100363,66,Female,Illinois,Associate Degree,90781,25536,2163,3,1.02,Retired,425
USCUST100364,50,Female,North Carolina,Bachelor’s Degree,68843,16835,1723,0,1.23,Full-Time,430
USCUST100365,58,Male,Pennsylvania,Bachelor’s Degree,66745,11526,1078,2,1.12,Full-Time,400
USCUST100366,58,Male,Texas,High School,61746,10805,1335,1,1.48,Full-Time,316
USCUST100367,65,Male,Texas,Bachelor’s Degree,74404,18578,1529,2,0.99,Full-Time,448
USCUST100368,71,Female,New York,Master’s Degree,90195,19071,1877,1,1.18,Retired,435
USCUST100369,74,Female,New York,Bachelor’s Degree,89977,20098,1517,0,0.91,Retired,548
USCUST100370,28,Male,Florida,Bachelor’s Degree,33021,9804,436,1,0.53,Part-Time,572
USCUST100371,47,Female,Texas,Bachelor’s Degree,59034,16998,1044,1,0.74,Full-Time,537
USCUST100372,47,Female,Michigan,Associate Degree,49487,16819,846,1,0.6,Full-Time,568
USCUST100373,54,Male,Texas,High School,65562,15353,1462,1,1.14,Full-Time,422
USCUST100374,41,Male,Pennsylvania,High School,53785,11722,1203,1,1.23,Full-Time,384
USCUST100375,50,Female,California,High School,62746,16998,1388,3,0.98,Full-Time,408
USCUST100376,53,Male,Florida,Master’s Degree,67266,14930,1009,2,0.81,Full-Time,493
USCUST100377,48,Female,New York,Associate Degree,65267,14593,1055,0,0.87,Full-Time,535
USCUST100378,67,Female,Florida,Master’s Degree,79956,19181,1460,0,0.91,Retired,535
USCUST100379,53,Female,Illinois,Master’s Degree,60138,20004,1258,3,0.75,Full-Time,473
USCUST100380,25,Female,Pennsylvania,Bachelor’s Degree,32973,9403,640,2,0.82,Part-Time,457
USCUST100381,68,Female,Illinois,Bachelor’s Degree,89563,26012,1981,2,0.91,Retired,485
USCUST100382,39,Female,Pennsylvania,High School,48977,16181,1219,4,0.9,Full-Time,387
USCUST100383,24,Male,Georgia,Bachelor’s Degree,28415,8386,473,5,0.68,Part-Time,405
USCUST100384,55,Male,North Carolina,Master’s Degree,66007,12767,1110,1,1.04,Full-Time,453
USCUST100385,69,Female,Ohio,High School,73990,21780,1583,0,0.87,Retired,542
USCUST100386,37,Female,California,Associate Degree,48517,14589,994,1,0.82,Full-Time,503
USCUST100387,64,Female,Michigan,High School,83696,23651,2002,4,1.02,Full-Time,388
USCUST100388,48,Male,Michigan,Bachelor’s Degree,51303,12324,1070,2,1.04,Full-Time,408
USCUST100389,50,Female,Ohio,High School,64338,17841,1806,1,1.21,Full-Time,399
USCUST100390,49,Male,Illinois,Bachelor’s Degree,60780,15133,864,0,0.69,Full-Time,585
USCUST100391,66,Male,Texas,Bachelor’s Degree,72454,14570,1763,0,1.45,Retired,366
USCUST100392,73,Female,Ohio,High School,78796,16824,1707,3,1.22,Retired,353
USCUST100393,26,Male,North Carolina,Master’s Degree,32171,9174,482,2,0.63,Part-Time,513
USCUST100394,55,Male,Pennsylvania,High School,63812,13062,779,0,0.72,Full-Time,579
USCUST100395,61,Male,Pennsylvania,High School,84301,17654,1361,1,0.93,Full-Time,506
USCUST100396,57,Female,Texas,Associate Degree,73829,21238,1910,0,1.08,Full-Time,480
USCUST100397,44,Male,New York,Master’s Degree,54884,14088,1393,3,1.19,Full-Time,338
USCUST100398,49,Female,Ohio,Master’s Degree,61363,17111,1245,3,0.87,Full-Time,439
USCUST100399,69,Male,California,High School,91982,17343,1777,4,1.23,Retired,333
USCUST100400,66,Male,Pennsylvania,High School,84787,23525,1463,1,0.75,Retired,560
USCUST100401,73,Male,Georgia,Master’s Degree,91248,19800,1829,4,1.11,Retired,368
USCUST100402,51,Male,New York,Bachelor’s Degree,56200,11192,1059,1,1.14,Full-Time,415
USCUST100403,55,Male,California,High School,82840,18616,2316,1,1.49,Full-Time,334
USCUST100404,53,Female,Georgia,Bachelor’s Degree,57753,18371,905,2,0.59,Full-Time,550
USCUST100405,72,Female,Texas,Master’s Degree,84149,19503,1890,1,1.16,Retired,435
USCUST100406,41,Male,New York,High School,42415,15272,1194,1,0.94,Part-Time,460
USCUST100407,52,Male,Ohio,High School,65201,9577,1568,0,1.96,Full-Time,300
USCUST100408,43,Male,Georgia,Associate Degree,52249,9022,843,3,1.12,Full-Time,355
USCUST100409,53,Male,North Carolina,Bachelor’s Degree,67655,21393,974,2,0.55,Full-Time,573
USCUST100410,23,Female,Illinois,High School,23600,7759,518,2,0.8,Unemployed,453
USCUST100411,38,Female,Florida,Master’s Degree,49829,10305,1069,0,1.24,Full-Time,406
USCUST100412,45,Male,North Carolina,Master’s Degree,50366,12764,1307,1,1.23,Full-Time,381
USCUST100413,62,Female,Illinois,Bachelor’s Degree,73476,20985,1698,1,0.97,Full-Time,482
USCUST100414,51,Male,Illinois,High School,65951,15731,1240,1,0.95,Full-Time,482
USCUST100415,74,Male,Florida,Doctorate,90733,23363,1681,1,0.86,Retired,531
USCUST100416,23,Female,New York,Bachelor’s Degree,28363,7106,436,2,0.74,Part-Time,477
USCUST100417,60,Female,Florida,Bachelor’s Degree,76795,13510,1641,5,1.46,Full-Time,300
USCUST100418,66,Male,New York,Doctorate,82030,19093,1228,0,0.77,Retired,580
USCUST100419,44,Male,New York,Master’s Degree,51299,12856,1263,2,1.18,Full-Time,367
USCUST100420,70,Male,Michigan,Bachelor’s Degree,82834,21135,1929,1,1.1,Retired,454
USCUST100421,52,Female,New York,Associate Degree,63501,10380,1470,3,1.7,Full-Time,300
USCUST100422,67,Male,Texas,High School,74399,21403,1140,1,0.64,Retired,582
USCUST100423,42,Female,New York,Master’s Degree,54583,13999,1103,1,0.95,Full-Time,470
USCUST100424,43,Male,Pennsylvania,Master’s Degree,52841,10421,1015,2,1.17,Full-Time,372
USCUST100425,22,Female,North Carolina,Associate Degree,26564,9030,564,3,0.75,Part-Time,441
USCUST100426,47,Female,Georgia,Master’s Degree,62004,14426,1428,2,1.19,Full-Time,375
USCUST100427,62,Female,Georgia,Master’s Degree,73655,17376,1376,0,0.95,Full-Time,518
USCUST100428,22,Male,North Carolina,High School,25998,7333,490,7,0.8,Part-Time,305
USCUST100429,46,Male,North Carolina,Bachelor’s Degree,52970,18232,1253,2,0.82,Full-Time,475
USCUST100430,37,Male,Texas,Associate Degree,45669,12972,736,4,0.68,Full-Time,451
USCUST100431,60,Female,Florida,Master’s Degree,73850,21512,1308,1,0.73,Full-Time,554
USCUST100432,53,Female,Florida,High School,60068,12008,1252,2,1.25,Full-Time,354
USCUST100433,29,Female,Florida,Bachelor’s Degree,34284,8720,842,1,1.16,Part-Time,386
USCUST100434,63,Female,Pennsylvania,Associate Degree,71444,15959,1200,2,0.9,Full-Time,470
USCUST100435,74,Female,Florida,High School,83583,23838,2364,1,1.19,Retired,426
USCUST100436,68,Female,Pennsylvania,High School,69836,20241,1061,7,0.63,Retired,401
USCUST100437,59,Female,Florida,Bachelor’s Degree,69437,23029,1895,2,0.99,Full-Time,443
USCUST100438,49,Male,New York,High School,50459,7169,1303,0,2.18,Full-Time,300
USCUST100439,62,Female,New York,Bachelor’s Degree,71530,15627,1063,1,0.82,Full-Time,526
USCUST100440,46,Female,Georgia,Associate Degree,52381,16500,735,4,0.53,Full-Time,502
USCUST100441,55,Female,Pennsylvania,Bachelor’s Degree,71785,12915,1710,1,1.59,Full-Time,300
USCUST100442,70,Female,Michigan,Bachelor’s Degree,76895,22321,1481,1,0.8,Retired,538
USCUST100443,45,Female,Georgia,Associate Degree,50574,15511,841,0,0.65,Full-Time,585
USCUST100444,44,Male,Florida,High School,51121,12707,1450,1,1.37,Full-Time,340
USCUST100445,33,Female,Texas,Associate Degree,37685,6742,597,0,1.06,Part-Time,448
USCUST100446,27,Female,Pennsylvania,Bachelor’s Degree,36096,8804,642,3,0.88,Part-Time,413
USCUST100447,56,Female,Ohio,Bachelor’s Degree,60824,19642,1112,3,0.68,Full-Time,497
USCUST100448,65,Male,Florida,High School,75533,24695,692,2,0.34,Full-Time,644
USCUST100449,40,Female,Texas,Bachelor’s Degree,49328,12844,1046,0,0.98,Full-Time,486
USCUST100450,21,Female,Illinois,High School,27050,5440,460,2,1.01,Part-Time,392
USCUST100451,28,Male,Texas,High School,32535,10961,787,3,0.86,Part-Time,414
USCUST100452,66,Female,Michigan,Bachelor’s Degree,66540,19366,1647,1,1.02,Retired,460
USCUST100453,36,Female,Pennsylvania,Associate Degree,42659,8720,929,4,1.28,Part-Time,300
USCUST100454,34,Male,New York,Bachelor’s Degree,45396,12126,991,3,0.98,Full-Time,391
USCUST100455,32,Male,Texas,Doctorate,39302,10408,845,5,0.97,Part-Time,327
USCUST100456,71,Male,Ohio,High School,86878,18953,1556,2,0.99,Retired,461
USCUST100457,43,Female,Ohio,Bachelor’s Degree,47029,12575,859,3,0.82,Full-Time,441
USCUST100458,35,Female,Pennsylvania,Master’s Degree,37920,11577,999,1,1.04,Part-Time,427
USCUST100459,48,Female,Pennsylvania,High School,57686,13567,1378,2,1.22,Full-Time,362
USCUST100460,54,Female,Pennsylvania,Associate Degree,57097,17723,1238,1,0.84,Full-Time,505
USCUST100461,22,Female,New York,High School,28118,4561,656,2,1.73,Part-Time,300
USCUST100462,52,Male,Michigan,Bachelor’s Degree,57997,20931,1193,4,0.68,Full-Time,462
USCUST100463,43,Female,Florida,Bachelor’s Degree,51493,13020,1112,0,1.02,Full-Time,474
USCUST100464,42,Male,California,Bachelor’s Degree,42479,12898,990,3,0.92,Part-Time,406
USCUST100465,71,Female,New York,Bachelor’s Degree,82404,21501,1004,1,0.56,Retired,614
USCUST100466,45,Male,California,Bachelor’s Degree,48663,10161,1197,3,1.41,Full-Time,300
USCUST100467,42,Male,New York,High School,40647,10087,988,1,1.18,Part-Time,388
USCUST100468,42,Female,Pennsylvania,Doctorate,52675,8139,926,1,1.37,Full-Time,343
USCUST100469,69,Male,California,High School,94124,26770,2448,3,1.1,Retired,404
USCUST100470,72,Female,North Carolina,High School,94532,24548,1096,3,0.54,Retired,573
USCUST100471,62,Female,Pennsylvania,Master’s Degree,78626,18903,1753,4,1.11,Full-Time,354
USCUST100472,26,Male,New York,Master’s Degree,30123,8664,632,1,0.88,Part-Time,467
USCUST100473,35,Male,New York,Master’s Degree,44820,11289,875,2,0.93,Part-Time,435
USCUST100474,74,Female,Florida,High School,97856,27433,2046,0,0.89,Retired,559
USCUST100475,63,Female,Texas,Master’s Degree,76461,22794,1778,1,0.94,Full-Time,495
USCUST100476,57,Female,California,Bachelor’s Degree,61649,13719,820,4,0.72,Full-Time,456
USCUST100477,53,Female,California,Bachelor’s Degree,60953,12692,1524,4,1.44,Full-Time,300
USCUST100478,28,Male,New York,Doctorate,38367,6287,733,3,1.4,Part-Time,300
USCUST100479,73,Female,California,High School,87054,22296,2181,2,1.17,Retired,404
USCUST100480,64,Male,California,Bachelor’s Degree,55521,15135,1305,2,1.03,Full-Time,415
USCUST100481,64,Female,North Carolina,Master’s Degree,67398,12389,1283,0,1.24,Full-Time,424
USCUST100482,25,Female,New York,Associate Degree,28938,9289,593,4,0.77,Part-Time,409
USCUST100483,59,Female,Illinois,High School,76911,16065,1595,3,1.19,Full-Time,359
USCUST100484,24,Male,Texas,High School,28144,4075,774,3,2.28,Part-Time,300
USCUST100485,26,Male,California,Bachelor’s Degree,33941,11022,545,2,0.59,Part-Time,525
USCUST100486,65,Male,Ohio,Associate Degree,74579,11287,1417,0,1.51,Full-Time,352
USCUST100487,52,Female,California,High School,52185,15562,743,1,0.57,Full-Time,580
USCUST100488,72,Female,California,Associate Degree,82860,23702,1769,1,0.9,Retired,514
USCUST100489,50,Male,Illinois,High School,61724,16417,1125,2,0.82,Full-Time,485
USCUST100490,67,Female,California,High School,82155,18391,1539,3,1.0,Retired,420
USCUST100491,55,Male,Florida,High School,59096,16259,1596,1,1.18,Full-Time,405
USCUST100492,60,Male,New York,Master’s Degree,69892,21137,1216,2,0.69,Full-Time,532
USCUST100493,72,Female,New York,High School,105729,21220,2132,2,1.21,Retired,414
USCUST100494,36,Male,California,Master’s Degree,38760,11582,733,4,0.76,Part-Time,420
USCUST100495,33,Female,Michigan,Master’s Degree,41780,12389,801,1,0.78,Part-Time,509
USCUST100496,70,Female,Illinois,Bachelor’s Degree,69323,18346,2244,2,1.47,Retired,300
USCUST100497,62,Male,Illinois,High School,79755,17793,1085,3,0.73,Full-Time,500
USCUST100498,50,Female,Pennsylvania,Master’s Degree,55538,16482,1306,0,0.95,Full-Time,500
USCUST100499,39,Male,Georgia,Bachelor’s Degree,48368,13321,1496,3,1.35,Full-Time,300
USCUST100500,37,Male,Pennsylvania,High School,39621,7892,1003,3,1.53,Part-Time,300
USCUST100501,39,Male,Ohio,Associate Degree,47934,11103,1008,1,1.09,Full-Time,421
USCUST100502,48,Female,Florida,High School,53238,15489,848,0,0.66,Full-Time,586
USCUST100503,46,Male,New York,Associate Degree,51910,13274,1363,4,1.23,Full-Time,300
USCUST100504,57,Female,Georgia,Bachelor’s Degree,70919,21580,1754,1,0.98,Full-Time,478
USCUST100505,46,Male,North Carolina,Associate Degree,53220,12395,769,2,0.74,Full-Time,499
USCUST100506,73,Female,California,Bachelor’s Degree,90376,18075,1762,1,1.17,Retired,439
USCUST100507,43,Male,Illinois,Master’s Degree,50779,18264,802,2,0.53,Full-Time,562
USCUST100508,29,Male,Ohio,Associate Degree,34995,5807,312,3,0.64,Part-Time,481
USCUST100509,32,Female,California,Associate Degree,39824,8960,625,5,0.84,Part-Time,368
USCUST100510,73,Male,Michigan,Bachelor’s Degree,85044,22450,1809,0,0.97,Retired,524
USCUST100511,21,Male,Illinois,Bachelor’s Degree,23108,6916,537,6,0.93,Unemployed,300
USCUST100512,21,Female,Pennsylvania,Associate Degree,24082,6798,469,3,0.83,Unemployed,415
USCUST100513,67,Female,Texas,Master’s Degree,88407,32318,2347,3,0.87,Retired,466
USCUST100514,54,Male,New York,Master’s Degree,65427,15972,1643,1,1.23,Full-Time,395
USCUST100515,52,Male,California,Bachelor’s Degree,58006,11969,1178,0,1.18,Full-Time,433
USCUST100516,74,Female,New York,High School,91771,21934,1815,1,0.99,Retired,493
USCUST100517,68,Male,Florida,Bachelor’s Degree,84784,19839,1901,1,1.15,Retired,439
USCUST100518,45,Female,Georgia,Bachelor’s Degree,56339,13892,1169,1,1.01,Full-Time,453
USCUST100519,60,Female,Illinois,Associate Degree,66132,13284,984,5,0.89,Full-Time,379
USCUST100520,65,Male,Texas,Associate Degree,73564,21274,1442,0,0.81,Full-Time,559
USCUST100521,73,Female,California,Bachelor’s Degree,82659,22197,1951,1,1.05,Retired,466
USCUST100522,21,Female,Pennsylvania,Associate Degree,24442,4565,643,4,1.69,Unemployed,300
USCUST100523,36,Male,Florida,High School,45140,13469,1121,1,1.0,Full-Time,445
USCUST100524,59,Male,Michigan,Master’s Degree,72547,15193,1612,1,1.27,Full-Time,390
USCUST100525,25,Male,Georgia,Master’s Degree,30938,5904,832,6,1.69,Part-Time,300
USCUST100526,42,Male,Georgia,Master’s Degree,56086,14266,1267,1,1.07,Full-Time,436
USCUST100527,49,Female,California,Associate Degree,62175,10079,1272,1,1.51,Full-Time,307
